Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
3600,0.725051,-6.719286,-6.800645,1.61,-8.54,3.5,-56.404438,-2.842952,-22.135294,3.6,191
3615,0.605406,-6.783895,-6.889183,-3.15,-9.24,1.82,-58.214455,-1.75439,-23.33206,3.615,192
3635,0.696336,-6.757573,-6.889183,-7.28,-10.85,0.91,-56.168144,-5.79205,-21.678352,3.635,193
3655,0.698729,-6.810216,-7.0519,-8.12,-10.5,0.49,-55.432499,-6.712878,-21.706326,3.655,194
3675,0.701122,-6.736036,-7.027971,-5.39,-6.51,-0.21,-56.396336,-4.161386,-21.527945,3.675,195
3690,0.69155,-6.692964,-7.133259,-0.98,-3.85,0.49,-58.633278,-3.005135,-23.130411,3.69,196
3710,0.670014,-6.7145,-7.094973,3.01,-2.8,0.7,-58.575874,-1.952697,-22.944233,3.71,197
3730,0.665228,-6.647499,-6.944219,4.76,-2.45,0.91,-58.645336,-5.647949,-22.757698,3.73,198
3750,0.636514,-6.621177,-6.855682,2.87,-3.78,1.54,-59.097023,-2.385631,-22.316563,3.75,199
3765,0.610192,-6.750394,-6.908326,0.77,-6.58,2.17,-55.12674,-5.966722,-21.435921,3.765,200
3785,0.603013,-6.748001,-6.915504,0.07,-8.68,0.21,-57.149181,-6.164235,-22.438686,3.785,201
3805,0.665228,-6.704928,-6.944219,-0.84,-7.35,-1.26,-56.810452,-5.41114,-21.185968,3.805,202
3825,0.646085,-6.728858,-7.025578,-1.4,-4.2,-2.03,-56.108555,-2.859449,-19.476669,3.825,203
3841,0.641299,-6.678607,-6.960969,-0.7,-2.73,-2.38,-57.664726,-5.555637,-23.168463,3.841,204
3861,0.65805,-6.733644,-6.984899,0.56,-3.71,-1.75,-56.652473,-6.776801,-22.270226,3.861,205
3881,0.607799,-6.759965,-7.037543,3.57,-3.71,-0.42,-57.97773,-4.423614,-21.704023,3.881,206
3901,0.629335,-6.652285,-6.944219,5.95,-4.41,0.98,-58.418781,-4.3589,-22.53071,3.901,207
3916,0.524047,-6.680999,-6.893968,5.6,-5.32,1.47,-57.50325,-3.720719,-22.563902,3.916,208
3936,0.528833,-6.719286,-6.956184,3.01,-5.18,0.63,-56.767174,-4.361675,-21.420782,3.936,209
3956,0.612584,-6.688178,-6.980113,1.89,-4.34,-0.91,-57.964031,-4.700513,-22.454128,3.956,210
3976,0.60062,-6.664249,-6.92029,0.0,-2.87,-0.56,-56.3339,-7.348085,-21.252144,3.976,211
3991,0.574298,-6.822181,-7.001649,-0.77,-2.59,-0.63,-58.130222,-6.536423,-23.199017,3.991,212
4011,0.624549,-6.77193,-6.925076,-0.42,-2.94,-1.96,-56.51115,-6.266263,-21.900299,4.011,213
4031,0.65805,-6.7145,-6.929862,1.54,-3.36,-1.54,-59.356544,-3.681621,-23.525856,4.031,214
4051,0.607799,-6.743215,-6.84611,2.31,-4.27,-0.63,-56.353951,-4.152464,-20.264975,4.051,215
4067,0.626942,-6.692964,-6.893968,1.26,-4.69,0.07,-55.749321,-4.541304,-21.879997,4.067,216
4087,0.569512,-6.795859,-7.013614,0.07,-4.06,0.35,-57.83049,-7.111672,-22.742256,4.087,217
4107,0.557548,-6.755179,-6.982506,0.42,-3.92,-0.63,-56.30946,-6.302586,-22.048277,4.107,218
4127,0.564726,-6.767144,-6.987292,0.84,-2.31,-0.91,-58.187515,-3.068858,-22.163395,4.127,219
4142,0.593441,-6.719286,-6.901147,1.89,-2.38,-1.33,-56.158722,-5.790067,-21.397692,4.142,220
4162,0.588655,-6.800645,-7.001649,3.43,-3.85,-1.12,-57.077644,-5.108823,-21.831518,4.162,221
4182,0.631728,-6.925076,-7.011221,5.67,-4.9,-1.68,-59.58606,-3.371374,-23.048765,4.182,222
4202,0.641299,-6.817395,-6.853289,7.7,-4.55,-1.26,-55.769047,-5.585813,-20.943535,4.202,223
4217,0.502511,-6.982506,-6.999256,9.24,-3.5,-1.54,-56.90115,-2.230389,-22.303751,4.217,224
4237,0.610192,-7.16676,-7.195475,11.48,-2.45,-3.64,-55.958351,-7.146806,-21.218981,4.237,225
4257,0.483367,-7.087794,-7.102151,14.42,-0.07,-8.89,-57.659588,-5.274773,-21.857035,4.257,226
4277,0.236898,-7.200261,-6.958577,16.309999,-1.33,-11.62,-56.887909,-3.267957,-20.384977,4.277,227
4293,-0.428331,-7.477838,-6.958577,20.93,-38.080002,-16.030001,-56.541161,-7.8725,-23.586691,4.293,228
4313,-2.371372,-8.700614,-6.752787,34.23,-89.32,-19.74,-57.698586,-6.603119,-22.65299,4.313,229
4333,0.528833,-8.241176,-6.716893,60.549999,-138.809998,-20.370001,-56.976639,-7.247049,-21.930857,4.333,230
4353,0.495332,-8.348856,-6.135417,75.040001,-114.940002,-18.690001,-60.818092,-6.07811,-23.239954,4.353,231
4368,-0.851875,-7.748236,-6.690571,84.07,-102.129997,-17.360001,-61.445843,-5.414352,-21.155483,4.368,232
4388,0.291935,-7.965991,-5.283541,84.910004,-90.720001,-13.86,-63.339027,-7.744144,-21.415611,4.388,233
4408,-0.062216,-7.362978,-5.221325,74.760002,-74.690002,-5.11,-64.105568,-9.470095,-21.576242,4.408,234
4428,-0.442688,-6.637927,-4.898283,56.490002,-69.860001,4.2,-65.181686,-10.902651,-23.645395,4.428,235
4443,-1.208419,-7.410836,-4.323985,38.220001,-82.739998,13.440001,-67.194283,-10.818308,-23.196402,4.443,236
4463,-0.961949,-7.126081,-4.934176,24.92,-99.330002,20.65,-67.632835,-13.11356,-22.05829,4.463,237
4483,-1.268241,-8.157424,-5.434294,11.27,-104.019997,18.76,-68.484497,-11.098022,-20.854183,4.483,238
4503,-1.311314,-8.657541,-5.372079,-3.92,-94.709999,8.89,-67.141724,-14.767659,-20.532379,4.503,239
4518,-0.988271,-8.284247,-5.106466,1.54,-81.410004,8.96,-72.111885,-11.56272,-22.734676,4.518,240
4538,-2.110545,-7.161974,-5.326613,13.51,-77.209999,15.05,-71.720459,-9.758178,-21.436111,4.538,241
4558,-3.086851,-7.243333,-5.278755,9.73,-96.599998,24.85,-74.580551,-12.457182,-22.03558,4.558,242
4578,-3.780795,-8.35125,-4.97007,5.6,-119.279999,33.740002,-74.789909,-10.822554,-21.323854,4.578,243
4593,-3.309392,-9.004513,-6.257455,2.1,-132.440002,38.43,-75.362862,-11.266392,-22.239811,4.593,244
4613,-1.935863,-9.279697,-6.252669,1.75,-115.779999,24.5,-77.681213,-11.928206,-22.061226,4.613,245
4633,-3.182568,-7.28162,-5.625727,5.18,-85.540001,15.05,-79.253616,-12.468324,-23.127737,4.633,246
4653,-4.03205,-7.367764,-4.376629,3.08,-82.669998,25.27,-80.102753,-12.331956,-23.798805,4.653,247
4669,-3.850189,-7.638163,-4.448416,8.47,-96.809998,37.450001,-82.210434,-13.307984,-24.658634,4.669,248
4689,-4.012907,-7.453909,-4.477131,3.92,-99.68,44.450001,-81.983879,-12.018933,-24.431646,4.689,249
4709,-3.644399,-7.650127,-4.572847,5.95,-95.340004,44.66,-84.312088,-12.962604,-25.704817,4.709,250
4729,-3.43143,-7.57834,-5.486938,3.71,-81.340004,31.780001,-85.580048,-14.076982,-26.174238,4.729,251
4745,-3.3405,-7.855917,-4.749923,-8.61,-50.119999,16.940001,-86.714249,-8.562514,-24.48818,4.745,252
