Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
8249,-0.033501,-5.98227,-7.654913,-1.19,-3.64,-0.91,-57.564045,-3.453733,-23.217098,8.249,438
8269,0.019143,-6.037307,-7.666878,-1.19,-3.29,-1.05,-57.742184,-3.412454,-22.36747,8.269,439
8284,0.01675,-5.975091,-7.642949,-0.91,-3.29,-0.98,-56.600098,-1.485224,-22.173674,8.284,440
8304,0.0,-5.905697,-7.580733,-0.91,-3.5,0.28,-56.865219,-3.822747,-22.02552,8.304,441
8324,0.05743,-6.001413,-7.6932,-1.33,-4.55,2.45,-56.054649,-5.007588,-20.979309,8.324,442
8344,-0.088538,-6.001413,-7.676449,0.77,-2.87,2.31,-56.299152,-5.26006,-23.2654,8.344,443
8360,0.007179,-5.867411,-7.540053,2.66,-2.59,0.63,-55.90641,-2.135101,-22.293524,8.36,444
8380,-0.050251,-5.841089,-7.537661,2.17,-3.43,-0.42,-56.891731,-2.228406,-22.02309,8.38,445
8400,-0.064609,-5.963127,-7.65252,0.63,-2.94,-1.47,-54.901821,-1.757959,-20.831541,8.4,446
8420,-0.033501,-6.008592,-7.686021,-1.19,-1.68,-2.87,-54.988808,-4.136761,-21.53301,8.42,447
8436,-0.026322,-5.900911,-7.719522,-0.84,-1.26,-3.64,-56.036995,-1.323239,-22.709475,8.436,448
8456,0.035894,-5.94877,-7.654913,0.28,-1.96,-2.24,-55.522762,-3.252255,-21.653013,8.456,449
8476,0.040679,-6.003807,-7.750629,1.61,-2.24,-0.98,-57.406063,-4.819393,-24.301357,8.476,450
8496,0.014357,-5.929626,-7.626198,3.22,-2.03,-0.77,-57.425686,-1.343899,-22.143093,8.496,451
8511,0.011965,-5.869803,-7.552018,3.22,-2.17,-0.21,-56.68401,-0.943321,-22.357422,8.511,452
8531,-0.002393,-5.912876,-7.599876,2.17,-2.87,-0.56,-59.510677,-2.874715,-24.643461,8.531,453
8551,0.011965,-5.970306,-7.626198,0.91,-2.87,-1.19,-55.710323,-3.212958,-21.084045,8.551,454
8571,0.038287,-6.027736,-7.657306,0.63,-2.17,-1.26,-57.578175,-3.456707,-23.638088,8.571,455
8586,0.086145,-6.001413,-7.688414,1.47,-2.24,-0.56,-59.302528,-1.309758,-23.806698,8.586,456
8606,0.078966,-6.027736,-7.602269,1.4,-1.19,0.35,-59.105549,-1.347071,-24.095005,8.606,457
8626,0.040679,-6.077987,-7.662092,1.19,0.28,1.33,-56.434013,-4.169317,-22.650585,8.626,458
8646,0.124431,-6.080379,-7.647734,4.2,4.2,0.84,-56.863899,-2.502331,-22.352209,8.646,459
8661,0.22254,-6.037307,-7.614233,10.64,9.73,1.12,-57.877476,-2.601583,-22.923754,8.661,460
8681,0.090931,-5.996628,-7.614233,13.16,16.17,3.08,-57.5187,-5.044109,-22.658203,8.681,461
8701,-0.447474,-5.977484,-7.185903,11.97,15.26,4.2,-56.267399,-2.053535,-20.7346,8.701,462
8721,-0.172289,-5.869803,-7.094973,3.78,-3.5,2.8,-55.411449,-4.347955,-22.969475,8.721,463
8736,0.095716,-5.853053,-7.324692,-11.2,-13.86,2.17,-54.641087,-3.661556,-21.170729,8.736,464
8756,0.260827,-6.037307,-7.599876,-21.35,-15.26,-0.28,-57.853039,-1.556084,-23.719887,8.756,465
8776,0.078966,-6.109094,-8.025814,-24.710001,-11.76,-3.71,-57.394897,-3.217122,-23.176287,8.776,466
8796,0.212969,-5.867411,-7.748236,-19.6,-2.73,-3.15,-56.056721,-2.367748,-21.773012,8.796,467
8812,-0.007179,-5.802802,-7.851131,-9.31,1.75,-0.28,-55.620808,-2.713326,-22.25775,8.812,468
8832,0.203397,-5.869803,-7.812845,-0.42,-0.14,1.96,-55.029015,-2.265521,-20.780476,8.832,469
8852,0.110074,-5.824338,-7.810452,5.11,-1.19,3.85,-56.721687,-0.951251,-23.480062,8.852,470
8872,0.275184,-5.984663,-7.78413,8.19,-1.33,6.09,-56.73967,-0.395471,-21.699194,8.872,471
8887,0.839911,-6.345992,-8.066493,15.61,16.1,5.18,-56.021221,-4.239979,-22.66588,8.887,472
8907,3.062922,-4.309628,-10.241647,7.84,106.190002,2.8,-55.597691,-2.988242,-22.727196,8.907,473
8927,3.261534,-1.311314,-12.21101,-117.949997,254.100006,0.28,-53.814182,-2.482464,-21.527998,8.927,474
8947,3.261534,-3.50561,-9.45438,-229.880005,367.429993,0.56,-52.809563,-1.624524,-23.905991,8.947,475
8962,7.150009,-4.845639,-17.047077,-277.549988,374.709991,-25.83,-47.488907,3.287373,-24.612965,8.962,476
8982,3.720972,-7.602269,-14.436415,-259.140015,466.059998,-57.540001,-45.226612,4.697961,-29.14439,8.982,477
9002,1.651107,-7.630984,-11.892754,-197.119995,383.950012,-73.150002,-43.760326,7.576238,-33.12994,9.002,478
9022,4.505846,-6.085166,-9.770244,-121.029999,275.170013,-60.689999,-37.133789,5.331109,-37.357334,9.022,479
9038,4.539347,-4.264162,-6.133023,-73.849998,240.100006,-38.43,-33.83601,9.765619,-40.238171,9.038,480
9058,3.206497,-2.73988,-2.926527,-44.099998,215.740005,-32.549999,-33.001408,9.827202,-44.999165,9.058,481
9078,3.120352,-3.074887,-0.835125,-30.73,145.669998,-38.080002,-32.596252,11.835643,-48.290684,9.078,482
9098,3.642006,-2.017221,-1.074416,-7.91,83.93,-33.810001,-31.732096,12.742791,-48.696407,9.098,483
9113,4.596776,-1.378315,-2.531697,5.74,62.720001,-21.280001,-31.196362,13.939371,-51.571976,9.113,484
9133,4.627884,-0.318257,-2.311549,17.360001,26.950001,-10.08,-31.359053,15.304039,-50.628044,9.133,485
9153,6.824574,0.043072,-3.201711,16.799999,-17.08,-1.89,-31.042231,13.132465,-50.454369,9.153,486
9173,8.597719,-0.488153,-3.95787,7.77,-24.219999,4.76,-30.910759,13.361146,-51.536201,9.173,487
