Timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,magn_x,magn_y,magn_z,Time,Id
1320,0.906912,-1.684607,-9.535739,0.42,0.56,-2.73,-53.996616,12.560222,-28.673229,1.32,70
1340,0.904519,-1.593677,-9.428058,2.52,2.45,-4.27,-52.837009,13.171001,-27.591423,1.34,71
1356,0.892555,-1.698965,-9.540524,6.02,4.55,-5.18,-51.416668,11.878184,-26.84881,1.356,72
1376,0.890162,-1.600855,-9.286877,9.1,4.41,-4.62,-51.086472,13.66984,-27.374537,1.376,73
1396,1.014593,-1.615213,-9.169623,8.33,-0.07,-1.96,-51.982277,14.076168,-28.277809,1.396,74
1416,1.002628,-1.765966,-9.428058,3.22,-3.64,-0.56,-51.583179,14.282404,-27.542994,1.416,75
1431,0.969128,-1.792288,-9.308413,-1.12,-3.08,-0.7,-51.306995,13.702197,-27.787882,1.431,76
1451,0.957163,-1.706143,-9.365842,-1.75,-3.99,-0.28,-52.3484,13.87687,-28.030313,1.451,77
1471,0.964342,-1.687,-9.375414,-1.47,-5.18,0.14,-50.145744,11.393264,-27.083469,1.471,78
1491,0.966735,-1.763573,-9.559668,-1.05,-4.48,-0.21,-50.889057,13.912399,-26.491747,1.491,79
1506,0.971521,-1.713322,-9.375414,-0.49,-3.36,-1.26,-52.760765,14.227405,-26.843925,1.506,80
1526,0.911698,-1.665464,-9.442415,-0.35,-4.06,-0.91,-52.888817,13.160097,-29.135054,1.526,81
1546,0.897341,-1.677429,-9.440022,-0.49,-4.41,-0.49,-52.456753,13.373273,-27.417931,1.546,82
1566,0.916484,-1.67025,-9.440022,-0.42,-3.36,-0.7,-50.834724,12.044133,-26.823292,1.566,83
1581,0.911698,-1.639142,-9.373021,0.98,-2.94,-0.49,-50.487434,12.239466,-27.632107,1.581,84
1601,0.961949,-1.619999,-9.463951,2.38,-3.29,-0.42,-53.993225,11.240796,-28.206209,1.601,85
1621,0.969128,-1.689393,-9.320377,2.45,-2.8,-0.84,-51.042763,14.999178,-26.438255,1.621,86
1641,0.957163,-1.687,-9.32277,1.26,-3.22,-0.56,-52.36549,15.473193,-27.747225,1.641,87
1656,0.945199,-1.684607,-9.420879,-0.35,-3.57,-0.7,-51.71936,14.052732,-26.601494,1.656,88
1676,0.957163,-1.665464,-9.483095,-0.7,-3.01,-1.12,-52.126556,15.164928,-27.943657,1.676,89
1696,0.93802,-1.672643,-9.43763,1.05,-2.1,-1.47,-49.258041,12.305369,-26.787546,1.696,90
1716,0.918877,-1.648714,-9.451987,3.57,-1.26,-1.12,-54.046673,14.149605,-29.37245,1.716,91
1732,0.916484,-1.663071,-9.423272,4.83,-0.7,-0.56,-52.120201,12.246206,-28.180717,1.732,92
1752,0.95477,-1.706143,-9.394557,5.39,-1.05,-0.63,-52.433636,13.098356,-27.887375,1.752,93
1772,0.971521,-1.739644,-9.394557,4.69,-0.77,-1.4,-51.953156,14.641861,-25.093636,1.772,94
1792,0.935627,-1.737251,-9.317985,3.99,-1.82,-1.19,-50.025013,10.299546,-28.119274,1.792,95
1808,0.971521,-1.844932,-9.538132,4.55,-0.98,-0.35,-51.82518,11.669965,-27.864286,1.808,96
1828,1.036129,-1.842539,-9.588383,8.47,4.06,-1.19,-52.394207,14.706575,-25.920326,1.828,97
1848,1.05288,-1.787502,-9.480701,14.42,7.63,-0.7,-51.832851,13.268271,-27.300535,1.848,98
1868,1.043308,-1.799467,-9.097836,18.41,4.41,1.26,-53.995296,13.880636,-28.999912,1.868,99
1883,1.021772,-1.888005,-8.973405,12.67,-2.17,0.84,-50.224953,11.936158,-27.126888,1.883,100
1903,1.060058,-1.873647,-9.387379,-0.42,-4.69,-0.91,-51.921047,14.089055,-26.45352,1.903,101
1923,1.072023,-1.986114,-9.595561,-5.88,-2.45,-2.31,-51.53651,14.012444,-27.310789,1.923,102
1943,1.117488,-2.012436,-9.667349,2.1,4.2,-4.27,-53.21167,14.010263,-29.12237,1.943,103
1958,1.256277,-1.87604,-9.887496,26.25,16.1,-2.59,-52.916214,13.713895,-27.634844,1.958,104
1978,1.174918,-2.017221,-9.614705,49.07,22.889999,-0.28,-51.784863,14.318727,-27.395018,1.978,105
1998,1.222776,-2.170368,-9.112194,55.860001,23.309999,-0.28,-51.592167,14.560294,-26.652559,1.998,106
